206;0.048
207;0.047
208;0.05
209;0.052
210;0.055
211;0.054
212;0.052
213;0.056
214;0.055
215;0.057
216;0.055
217;0.056
218;0.059
219;0.062
220;0.059
221;0.06
222;0.065
223;0.07
224;0.064
225;0.067
226;0.066
227;0.065
228;0.064
229;0.069
230;0.07
231;0.068
232;0.067
233;0.074
234;0.071
235;0.071
236;0.072
237;0.075
238;0.082
239;0.084
240;0.075
241;0.08
242;0.08
243;0.099
244;0.079
245;0.08
246;0.09
247;0.082
248;0.087
249;0.087
250;0.085
251;0.087
252;0.092
253;0.091
254;0.09
255;0.091
256;0.112
257;0.095
258;0.095
259;0.137
260;0.117
261;0.115
262;0.101
263;0.103
264;0.111
265;0.113
266;0.114
267;0.119
268;0.11
269;0.114
270;0.113
271;0.117
272;0.116
273;0.122
274;0.13
275;0.127
276;0.126
277;0.121
278;0.124
279;0.126
280;0.13
281;0.131
282;0.135
283;0.143
284;0.152
285;0.147
286;0.162
287;0.153
288;0.157
289;0.162
290;0.159
291;0.16
292;0.169
293;0.163
294;0.174
295;0.16
296;0.2
297;0.168
298;0.178
299;0.166
300;0.171
301;0.17
302;0.178
303;0.179
304;0.171
305;0.237
306;0.275
307;0.229
308;0.232
309;0.239
310;0.216
311;0.186
312;0.175
313;0.183
314;0.184
315;0.202
316;0.178
317;0.188
318;0.198
319;0.189
320;0.215
321;0.235
322;0.201
323;0.235
324;0.214
325;0.202
326;0.213
327;0.236
328;0.242
329;0.234
330;0.27
331;0.291
332;0.281
333;0.291
334;0.227
335;0.229
336;0.22
337;0.224
338;0.258
339;0.335
340;0.524
341;0.283
342;0.326
343;0.32
344;0.279
345;0.281
346;0.286
347;0.3
348;0.337
349;0.432
350;0.382
351;0.347
352;0.289
353;0.267
354;0.332
355;0.3
356;0.404
357;0.335
358;0.287
359;0.284
360;0.302
361;0.48
362;0.461
363;0.548
364;0.616
365;0.386
366;0.393
367;0.485
368;0.352
369;0.431
370;0.403
371;0.402
372;0.388
373;0.346
374;0.416
375;0.35
376;0.373
377;0.365
378;0.353
379;0.366
380;0.337
381;0.45
382;0.366
383;0.366
384;0.436
385;0.371
386;0.355
387;0.429
388;0.36
389;0.374
390;0.423
391;0.36
392;0.376
393;0.384
394;0.424
395;0.423
396;0.395
397;0.406
398;0.404
399;0.457
400;0.402
401;0.416
402;0.404
403;0.402
404;0.419
405;0.446
406;0.414
407;0.412
408;0.412
409;0.435
410;0.437
411;0.466
412;0.449
413;0.458
414;0.427
415;0.433
416;0.453
417;0.468
418;0.456
419;0.477
420;0.597
421;0.508
422;0.496
423;0.486
424;0.497
425;0.487
426;0.479
427;0.478
428;0.497
429;0.55
430;0.538
431;0.564
432;0.564
433;0.566
434;0.582
435;0.536
436;0.525
437;0.523
438;0.513
439;0.547
440;0.537
441;0.525
442;0.535
443;0.592
444;0.557
445;0.536
446;0.539
447;0.542
448;0.581
449;0.563
450;0.553
451;0.571
452;0.624
453;0.569
454;0.595
455;0.73
456;0.609
457;0.62
458;0.62
459;0.614
460;0.638
461;0.651
462;0.638
463;0.621
464;0.617
465;0.67
466;0.666
467;0.654
468;0.768
469;0.653
470;0.677
471;0.661
472;0.66
473;0.68
474;0.681
475;0.703
476;0.695
477;0.718
478;0.717
479;0.738
480;0.752
481;0.701
482;0.862
483;0.718
484;0.733
485;0.771
486;0.745
487;0.725
488;0.741
489;0.735
490;0.766
491;0.821
492;0.768
493;0.767
494;0.907
495;0.784
496;0.893
497;0.843
498;0.881
499;0.88
500;0.892
